3353;Ambtenaren: sociale dienst;ziekencontroleur, wmo-consulent, verzuimconsulent, verzuimadviseur, uitkeringsconsulent, uitkeringsbeslisser, teamleider werk en inkomen, teamleider uitkeringen (sociale verzekeringen), sociaal rechercheur, procesbegeleider wao-aanvragen, opsporingsambtenaar sociale voorzieningen (binnendienst), opsporingsambtenaar sociale verzekeringen, klantmanager sociale zaken, klantmanager inburgering, fraudeinspecteur, fraudecoördinator, fraudecontroleur, controleur ziektewet, controleur werkloosheidswet (ww), controleur sociale verzekeringen, controleur buitendienst sociale verzekeringen, consulent wmo, consulent wet voorzieningen gehandicapten wvg, consulent werk en inkomen, consulent sociale dienst, consulent inkomen, consulent complementaire sociale voorzieningen, claimbeoordelaar (sociale verzekeringen), claimbehandelaar, casemanager sociale zaken, budgetconsulent, bijstandconsulent, ambtenaar gemeentelijke sociale dienst, adviseur werk en inkomen;;;
3354;Ambtenaren: vergunningen;vergunningverlener, medewerker volkshuisvesting, medewerker vergunningen en adviezen brandweer, medewerker vergunningen, inspecteur gemeentelijke vergunningen, coördinator vergunningen en adviezen brandweer, coördinator vergunningen, bouwplantoetser, beoordelaar asielaanvragen, ambtenaar volkshuisvesting, ambtenaar uitgifte paspoorten, ambtenaar bouwvergunningen, ambtenaar bouw- en woningtoezicht, adviseur vergunningen;;;
3355;Inspecteurs van politie en rechercheurs;rechercheur vreemdelingendienst, rechercheur politie, privédetective, politie-inspecteur, particulier onderzoeker, particulier detective, ongevallenanalist, onderzoeker criminaliteit, misdaadanalist, inspecteur van politie, hoofdinspecteur politie, financieel rechercheur, criminaliteitsanalist, bedrijfsrechercheur, bedrijfspolitieagent, adjudant politie;;;
3359;Vakspecialisten bij de overheid, niet elders geclassificeerd;weginspecteur, verkeersinspecteur, trouwambtenaar, medewerker sport en recreatie (overheid), medewerker handhaving, looninspecteur, leerplichtambtenaar, inspecteur visserij, inspecteur vervoer, inspecteur spoorwegen, inspecteur scheepvaart, inspecteur rail, inspecteur overheidsinstelling, inspecteur luchtvaart, inspecteur gevangeniswezen, inspecteur domeinen, inspecteur brandweerwezen, inspecteur algemene inspectiedienst (aid), inspecteur algemene inspectie landbouw en visserij, controleur vervoer gevaarlijke stoffen, controleur technische administratieve bedrijfsvoering (agrarisch) (aid), controleur meststoffen (aid), controleur ijkwet, controleur haven-, transportbedrijf, controleur afvalstoffen, ambtenaar sport en recreatie, ambtenaar burgerzaken, ambtenaar burgerlijke stand, administratief ambtenaar;;;
3411;Vakspecialisten op juridisch gebied e.d.;paralegal, notarisklerk, notarisassistente, notarieel medewerker, medewerker griffie, legal assistent, klerk (notaris, rechtbank, advocaat, deurwaarder), juridisch medewerker, gerechtsdeurwaarder, deurwaarder, belastingdeurwaarder, administratief-juridisch medewerker zakelijke dienstverlening, administratief-juridisch medewerker openbaar bestuur;;;
3412;Vakspecialisten op het gebied van maatschappelijk werk;zorgbegeleider, woonzorgbegeleider, woonondersteuner, woonbegeleider gezinsvervangend huis, wooncentrum, woonbegeleider, wijkmanager, wijkcoördinator, wijkbeheerder, werkleider sociale werkvoorziening, werk- en leermeester penitentiaire inrichting, revalidatiecentrum, welzijnswerker, vreemdelingenbegeleider, thuisbegeleider, spelbegeleider probleemkinderen, sociotherapeut, sociaal-pedagogisch werker, sociaal-pedagogisch hulpverlener, sociaal-cultureel werker, specialisatie samenlevingsopbouw, sociaal-cultureel werker, specialisatie educatie, recreatie, sociaal-cultureel werker, sociaal werker, sociaal dienstverlener, sociaal consulent gehandicapten, relatieconsulent, relatiebemiddelaar, preventiewerker, preventiemedewerker zorg en welzijn, preventiemedewerker jeugdzorg, preventiemedewerker, pleegzorgbegeleider, pleeggezinbegeleider, pgb-medewerker, persoonlijk ondersteuner, persoonlijk begeleider, pedagogisch werker gezinsbegeleiding, pedagogisch thuishulp, pedagogisch medewerker ziekenhuis, pedagogisch hulpverlener, pedagogisch begeleider, pedagogisch assistent-onderzoeker, ouderbegeleider, opvoedingsvoorlichter, medewerker groepsbegeleiding, medewerker dagbesteding, medewerker dagbehandeling, jongerenwerker, groepswerker, groepsleider verstandelijk gehandicapten, groepsleider justitiële jeugdinrichting, groepsleider jeugdwerk, groepsleider, groepsbegeleider bijzondere doelgroepen, gezinshulpverlener, gezinshuisouder, gezinscoach, gezinsbegeleider, dagbestedingscoach, cultureel werker, coördinator woondiensten, coördinator vrijwilligerswerk, coördinator vormingswerk, coördinator opbouwwerk, coördinator buurthuiswerk, coördinator begeleider gezinsvervangend huis, wooncentrum, coördinator activiteitencentrum, consulent woondiensten, clientbegeleider, buurtbeheerder, bezigheidstherapeut, beheerder buurthuis, behandelmedewerker, begeleider wonen, begeleider verstandelijk gehandicapten, begeleider jeugd, begeleider gehandicapten, begeleider b, begeleider a, adviseur woondiensten, activiteitentherapeut, activiteitenbegeleider;;;
3413;Lagere functies op religieus gebied;religieus werker, pastoraal werker, officier van leger des heils, kerkelijk werker, kerkelijk sociaal werker;;;
3421;Atleten en andere sportbeoefenaren;topsporter, schaatser, profvoetballer, pikeur, beroepswielrenner, beroepsvoetballer, beroepssporter;;;
3422;Trainers, oefenmeesters en sportfunctionarissen;zwemonderwijzer, zweminstructeur, zeilinstructeur, voetbaltrainer, tennisleraar, sportmanager, sportinstructeur, trainer, coach, sportconsulent, sportcoach, sportbegeleider, sport- en bewegingsleider, skileraar, ski-instructeur, scheidsrechter, schaatstrainer, schaatscoach, kliminstructeur, instructeur bridge, hockeytrainer, docent sport sportschool, bewegingsleider, badmeester, badjuffrouw;;;
3423;Fitnessinstructeurs en leiders van recreatieprogramma's;yogaleraar, recreatiemedewerker, recreatiebegeleider, paardrij-instructeur, medewerker recreatie-activiteiten, medewerker in- en outdooractiviteiten, instructeur paardensport, fitnesstrainer, fitnessinstructeur, evenementenbegeleider, begeleider recreatie, animatiemedewerker, aerobicsinstructeur;;;
3431;Fotografen;trouwfotograaf, technisch fotograaf, sportfotograaf, schoolfotograaf, reclamefotograaf, portretfotograaf, persfotograaf, medisch fotograaf, kunstfotograaf, fotoredacteur, fotojournalist, fotografisch vormgever, fotograaf;;;
3432;Interieurontwerpers en decorateurs;winkelinrichter, visual merchandiser, tribuneontwerper, toneelontwerper, theatervormgever, stylist inrichting winkel, presentatiemedewerker, interieurstyliste, etaleur, decorateur, etalagedecorateur, decorontwerper, decoratrice, decoratiemedewerker, binnenhuisstylist, binnenhuisadviseur;;;
3433;Technici in galerieën, musea en bibliotheken;museummedewerker, medewerker kunstgalerie, medewerker behoud en beheer (museum), bibliotheektechnisch medewerker;;;
3434;Chef-koks;procescoördinator in-flightcatering, manager keuken, hoofd voeding, hoofd keuken, chef-kok luxe restaurant, chef-kok klein restaurant, chef-kok instelling, chef-kok groot restaurant, bedrijfsleider (tevens kok) restaurant, bedrijfsleider (tevens kok) hotel-restaurant, bedrijfsleider (tevens kok) cateringbedrijf, bedrijfsleider (tevens kok) café-restaurant;;;
3435;Andere vakspecialisten op artistiek en cultureel gebied;videojockey, toneelmeester, theatertechnisch medewerker, theatertechnicus, stuntman, stand-upcomedian, souffleur theater, setdresser, rekwisiteur, regieassistent theater, regieassistent televisie, regieassistent film, regieassistent animatie, coördinerend inspiciënt, chef-inspiciënt, chef-belichter, belichtingstechnicus, assistent-inspiciënt, allround inspiciënt;;;
3511;Technici voor de werking van informatie- en communicatietechnologie;systeemoperator, productievoorbereider ict, operator mainframe, it-operationstechnicus, computeroperator;;;
3512;Technici voor informatie- en communicatietechnologie: gebruikersondersteuning;werkplekbeheerder, supportmedewerker ict, servicedeskmedewerker ict, pc-beheerder, lokatiebeheerder ict, it-medewerker, ict-ondersteuner, ict-medewerker, ict-coördinator, helpdeskmedewerker ict;;;
3513;Netwerk- en systeemtechnici;systeemtechnicus, netwerktechnicus, installateur pc, installateur computer, computertechnicus, computerreparateur, assistent-systeembeheerder;;;
3514;Webtechnici;websitebeheerder, webmaster, medewerker internet, coördinator internet;;;
3521;Radio- en televisietechnici en audiovisueel technici;video-operator, video-editor, uitzendtechnicus televisie, titeltechnicus, titeloperator, tape-operator, steadicam operator, programmatechnicus radio, lichttechnicus, graphics operator, geluidstechnicus opname, weergave, geluidstechnicus nabewerking, geluidsman, filmoperator, filmoperateur bioscoop, cameraman, bioscoopoperateur, beeldtechnicus, avid editor, autocue operator, audiovisueel technisch assistent, audiovisueel technicus, audiovisueel medewerker, audio-editor;;;
3522;Telecommunicatietechnici;telecomtechnicus, telecomspecialist, telecombeheerder, data-, telecomspecialist;;;
4110;Administratieve medewerkers, algemeen;kantoormedewerker, kantoorhulp, kantoorbediende, kantoorassistent, allround administratief medewerker, algemeen administratief medewerker, administratief ondersteuner, administratief medewerker verkoop, administratief medewerker studentenadministratie, administratief medewerker receptionist, administratief medewerker persoonsgegevens, administratief medewerker ledenadministratie, administratief medewerker klantenadministratie, administratief medewerker inkoop, administratief medewerker facturering, administratief assistent;;;
4120;Secretariaatsmedewerkers, algemeen;teamsecretaresse, teamassistente, secretarieel medewerker, secretariaatsmedewerker, secretaresse, redactiesecretaresse, office assistent, notulist, medewerker competitie- en wedstrijdbegeleiding, medewerker afsprakenbureau, afdelingssecretaresse, administratief medewerker secretariaat;;;
4131;Typisten en bedieningspersoneel tekstverwerkers;typist / tekstverwerker, typist, tekstverwerker, stenotypiste, stenograaf / notulist, stenograaf, parlementsstenograaf;;;
4132;Gegevensinvoerders;ponstypiste, order entry medewerker, dataverwerker, datatypist, data entry medewerker, administratief medewerker data-invoer;;;
4211;Kasbedienden e.d.;verkoopmedewerker postkantoor, servicemedewerker bankhal, senior medewerker verkoop postkantoor, safebeambte bank, postkantoormedewerker, medewerker geldverwerking casino, medewerker betalingsverkeer, lokettist postkantoor, kassier bankbedrijf, kasbaliemedewerker, hoofdkassier bank, hoofd loket afdeling, geldwisselaar, geldteller, bedrijfskassier, bankemployee, bankbediende, baliemedewerker grenswisselkantoor, baliemedewerker bankbedrijf, administratief medewerker betalingen;;;
4212;Bookmakers, croupiers e.d.;table manager, medewerker speelautomaten, croupier, casinomedewerker, bookmaker;;;
4214;Incasseerders e.d.;ziekenfondsbode, medewerker terugvordering en verhaal, incassomedewerker, incasseerder, geldophaler, collector, administratief medewerker invorderen;;;
4221;Reisconsulenten en reisbureaumedewerkers;verkoopspecialist reizen, travel consultant, travel agent, reserveringsmedewerker reizen, reserveringsmedewerker reisorganisatie, reisspecialist, reisinkoper, reisconsulent, reisagent, reisadviseur, medewerker zakenreizen, medewerker touroperator, medewerker toeristische informatie, medewerker reisorganisatie (organiseren, inkopen), medewerker reisbureau, balie- en reismedewerker bankbedrijf;;;
4222;Callcentermedewerkers: inkomende berichten;technisch voorlichter alarmcentrale, teamleider callcenter, supervisor klantenservice, supervisor callcenter, personenhulpverlener alarmcentrale (reizen), meldkamermedewerker alarmcentrale (reizen), medewerker centraal meldpunt gezondheidszorg, callcentermedewerker klantenservice, callcentermedewerker informatievoorziening, callcentermedewerker inbound, callcenter agent klantenservice;;;
4223;Telefonisten;telegrafist, telefonist, radiotelegrafist, meldkamermedewerker, medewerker telefooncentrale, marconist, centralist meldkamer beveiligingsbedrijf, centralist meldkamer, centralist brandweer, centralist alarmcentrale, centralist 112;;;
4224;Hotelreceptionisten;receptionist hotel, nachtreceptionist hotel, medewerker reserveringen hotel, hoofd receptie hotel;;;
4225;Informatieverstrekkers;servicebaliemedewerker, serviceadviseur, publieksmedewerker, medewerker publiekszaken, medewerker omroep spoorwegen, medewerker klantenservice, medewerker klanteninformatie, medewerker inlichtingen, medewerker informatievoorziening, medewerker informatiebalie, medewerker gebruikersondersteuning, medewerker customerservice, medewerker clientenservice, medewerker burgerzaken, klachtenbehandelaar, informatrice, informatiebaliemedewerker, informant, helpdeskmedewerker neg, frontofficemedewerker, customerservicemedewerker, baliemedewerker burgerzaken;;;
4226;Receptionisten, algemeen;werkplaatsreceptionist, receptionist garagebedrijf, receptionist;;;
4227;Interviewers voor enquêtes en marktonderzoek;veldinterviewer, telefonisch enqueteur, interviewer, enquêteur, callcentermedewerker interviewen, callcentermedewerker enqueteren, assistent-marktonderzoeker;;;
4229;Klantenvoorlichters, niet elders geclassificeerd;indicatiesteller, indicatieadviseur gezondheidszorg, bemiddelingsmedewerker gastouderbureau, bemiddelaar kinderopvang;;;
4311;Boekhoudkundige medewerkers;medewerker debiteurenbewaking, medewerker debiteurenadministratie, medewerker crediteurenadministratie, facturist, debiteurenbewaker, debiteurenbeheerder, boekhoudkundig medewerker, bedrijfsadministratief medewerker, administratief medewerker debiteuren, administratief medewerker crediteuren, administratief medewerker bankbedrijf;;;
4312;Administratief personeel statistiek, financiën en verzekeringen;verkeersteller, servicemedewerker bank, polisbeheerder, pensioenmedewerker administratief, medewerker uitkeringen (sociale verzekeringen), medewerker polisadministratie, medewerker kredietverlening, medewerker hypotheken, herverzekeraar, financieel-administratief medewerker, financieel medewerker, financieel assistent, documentcontroleur bankbedrijf, beheerder financien, bankmedewerker, administratief medewerker verzekeringen, administratief medewerker uitkeringsinstantie (sociale verzekeringen), actuarieel medewerker;;;
4313;Loonadministrateurs;salarisadministrateur, medewerker salarisadministratie, loonadministrateur, coördinator salarisadministratie;;;
4321;Administratief magazijnpersoneel;werfbaas houtwerf, werfbaas, weger, warehouse manager, voorraadbeheerder, voorraadadministrateur, veilingmedewerker, terreinchef, teamleider logistiek, stock controller, parts manager, opslagmedewerker, melkontvanger, medewerker voorraadbeheer, medewerker materieeldienst, medewerker inktmagazijn, medewerker goederenontvangst, materieelbeheerder, material controller, materiaalbeheerder, magazijnmeester, magazijnchef, magazijnbeheerder, loodsbaas, logistiek planner, logistiek medewerker, hoofd magazijn, hoofd logistiek, hoofd expeditie, groepsleider magazijn, depothouder, chef magazijn, chef logistiek, chef expeditie, boxmedewerker, beheerder afvaldepot;;;
4322;Administratief productiepersoneel;werkvoorbereider werktuigbouw, werkvoorbereider meubelindustrie, werkvoorbereider interieurbouwbedrijf, werkvoorbereider grond-, weg- en waterbouw (gww), werkvoorbereider elektrotechniek, werkvoorbereider bouw, werkvoorbereider / calculator cultuurtechniek, werkvoorbereider / calculator bouw, werkvoorbereider (handel, administratie), traffic manager reclame, technisch calculator (procesindustrie), projectbegeleider werkvoorbereider, productieplanner, productiecoördinator, productiebegeleider uitgeverij, productiebegeleider, planner productie, ordervoorbereider, orderverwerker, ordermanager, orderbehandelaar, orderbegeleider, orderadministrateur, hoofd productieplanning, grafisch intermediair, document controller, civieltechnisch werkvoorbereider, calculator werktuigbouw, calculator grond-, weg- en waterbouw (gww), calculator elektrotechniek, calculator cultuurtechniek, bouwkundig werkvoorbereider, bouwcalculator, bedrijfsbureaumedewerker;;;
4323;Administratief transportpersoneel;wegverkeersleider, wagenparkbeheerder, verkeersleider haven, treindienstleider, transportplanner, transportcoördinator, scheduler, radarwaarnemer, planner transport, planner scheepvaart, ladingmeester, ladingcontroleur, laadmeester, knooppuntcontroller, hoofd distributie productie-, handelsbedrijf, havencontroleur, expeditiechef, dokmeester, coördinator logistiek;;;
4411;Bibliotheekmedewerkers;uitleenmedewerker, medewerker mediatheek, informatiespecialist, informatiebemiddelaar, bibliotheekmedewerker, assistent-bibliothecaris, administratief medewerker bibliotheek;;;
4412;Postboden en postsorteerders;teamleider sorteercentrum post, postverspreider, postsorteerder, postmedewerker, postdistributeur, postbode, postbezorger, postbesteller, pakketbesteller, medewerker postkamer, groepsleider postbodes, bode, administratief medewerker postverwerking;;;
4413;Codeurs, correctoren e.d.;corrector, codeur, codeermedewerker;;;
4415;Archiverings- en kopieermedewerkers;medewerker kopieer-, printbedrijf, inventarisator, dossierbeheerder, documentair informatieverzorger, archiefmedewerker;;;
4416;Medewerkers personeelsafdeling;personeelsplanner, personeelsmedewerker, personeelsassistent, medewerker personeelszaken, medewerker personeelsadministratie, medewerker personeel en organisatie, humanresource-assistent, assistent personeelszaken;;;
4419;Administratief personeel, niet elders geclassificeerd;technisch correspondent, handelscorrespondent, correspondent vreemde talen;;;
5111;Reisbegeleiders en stewards;steward trein, steward passagiersschip, steward luchtvaart, steward bus, touringcar, scheepspurser, purser (luchtvaart), grondsteward, gate agent, cabinepersoneel, cabin attendant;;;
5112;Conducteurs;stationschef, perronopzichter, controleur openbaar vervoer, conducteur;;;
5113;Reisleiders en gidsen;toeristisch gids, reisbegeleider, natuurgids, museumgids, host toerisme;;;
5120;Koks;zelfstandig werkend kok, scheepskok, restaurantkok, kok zuid-europees, kok zuid-amerikaans, midden-amerikaans, kok balkan, turks, grieks, kok aziatisch, kok arabisch, instellingskok, dieetkok, chef de partie, basiskok;;;
5131;Kelners;voedingsassistent, sommelier, serveerster, ober, medewerker bediening horeca, koffiedame, kelner, kamerbewaarder, horecabediende, gerant;;;
5132;Barpersoneel;barmedewerker, barman, barkeeper, barbediende, barassistent;;;
5141;Kappers;salonassistent kapperszaak, pruikenmaker, kappershulp, haarwerkspecialist, haarstylist, eerste kapper, dames- en herenkapper, afrokapper;;;
5142;Schoonheidsspecialisten e.d.;zonneconsulent, voetverzorger, visagist, schoonheidsspecialist, schoonheidsmasseur sauna, saunamedewerker, manicure, imagostylist, huidtherapeut, grimeur, afslankconsulent;;;
5151;Toezichthouders huishoudelijk en reinigingspersoneel in kantoren, hotels e.d.;voorman schoonmaak (calamiteiten), voorman schoonmaak, rayonleider schoonmaak, objectleider schoonmaak, huismeester hotel, hoofd huishouding, hoofd huishoudelijke dienst, coördinator reiniging, chef schoonmaak (hotel, instelling), chef linnenkamer;;;
5152;Huishoud(st)ers in privéhuishoudens;butler, bed and breakfast houder;;;
5153;Conciërges;parkeergaragehouder, koster, huismeester, gebouwenbeheerder, conciërge, beheerder sporthal, beheerder speeltuin;;;
5161;Astrologen, waarzeggers e.d.;waarzegger, toekomstvoorspeller, paragnoste, handlezer, grafoloog, astroloog;;;
5162;Gezelschapspersonen en persoonlijke bedienden;buddy;;;
5163;Uitvaartmedewerkers en balsemers;uitvaartleider, uitvaartcoördinator, uitvaartbegeleider, preparateur dieren, medewerker uitvaartcentrum, medewerker meldingsbureau uitvaartverzorging, medewerker dierencrematorium, dierenbegraafplaats, gastvrouw, -heer uitvaartcentrum, drager, crematoriummedewerker, begrafenisondernemer, balsemer, aulamedewerker begraafplaats, crematorium;;;
5164;Dierenverzorgers;trainer zeedieren, proefdierverzorger, paraveterinair, oppasser, manegemedewerker, klauwbekapper, kennelhouder, kattengedragstherapeut, instructeur gehoorzaamheidstraining honden, instructeur blindengeleidehonden, hoofd dierenverzorger transport, hondenverzorger, hondentrimmer, hondengeleider, hondengedragstherapeut, groom, dierenverzorger transport, dierenverzorger dierentuin, wildpark, dierenverzorger, dierentrainer, dierenasielhouder, dierenpensionhouder, beheerder kinderboerderij;;;
5165;Rijinstructeurs;theorie-examinator, rijvaardigheidsadviseur, rijschoolhouder, rij-instructeur, rij-examinator, motorrij-instructeur, autorij-instructeur;;;
5169;Verleners van persoonlijke diensten, niet elders geclassificeerd;prostituee, danspartner, clubhost;;;
5211;Verkopers in kramen en op markten;straathandelaar, melkventer, melkbezorger, marktverkoper, markthandelaar;;;
5212;Straathandelaars met voedsel;medewerker oliebollenkraam, medewerker fritekraam, ijscoman;;;
5221;Winkeliers;winkelier, slijter, melkboer, kaasboer, juwelier, groenteboer, drogist, bloemist;;;
5222;Toezichthoudend personeel in winkels;afdelingsmanager versgroepen supermarkt, afdelingsmanager verkoop zorgartikelen en -hulpmiddelen, afdelingsmanager verkoop woningtextiel en vloerbedekkingen, afdelingsmanager verkoop woninginrichting, afdelingsmanager verkoop verf en behang, afdelingsmanager verkoop textiel (stoffen), afdelingsmanager verkoop telecomartikelen, afdelingsmanager verkoop sport- en kampeerartikelen, afdelingsmanager verkoop speelgoed, afdelingsmanager verkoop schoenen en lederwaren, afdelingsmanager verkoop parket en laminaat, afdelingsmanager verkoop lingerie, beenmode- en bodyfashionartikelen, afdelingsmanager verkoop kleding allround, afdelingsmanager verkoop kinderkleding, afdelingsmanager verkoop keukens, afdelingsmanager verkoop juwelen en uurwerken, afdelingsmanager verkoop ijzerwaren en gereedschappen, afdelingsmanager verkoop huishoudelijke artikelen en cadeauartikelen, afdelingsmanager verkoop herenkleding, afdelingsmanager verkoop fotografische artikelen, afdelingsmanager verkoop elektrotechnische artikelen en apparaten, afdelingsmanager verkoop drogisterijartikelen, afdelingsmanager verkoop dieren en dierartikelen, afdelingsmanager verkoop dameskleding, afdelingsmanager verkoop cosmetica en parfums, afdelingsmanager verkoop computers en computerbenodigdheden, afdelingsmanager verkoop boeken, tijdschriften en kantoorartikelen, afdelingsmanager verkoop beeld- en geluidsdragers, afdelingsmanager verkoop badkamers en sanitair, afdelingsmanager verkoop autoaccessoires, afdelingsmanager verkoop audio- en videoapparatuur, afdelingsmanager supermarkt (houdbare producten), afdelingsmanager slagerij supermarkt, afdelingsmanager kassa detailhandel, afdelingsmanager bouwmarkt, afdelingschef tuincentrum;;;
5223;Verkoopmedewerkers;verkoopmedewerker zorgartikelen en -hulpmiddelen, verkoopmedewerker woningtextiel en vloerbedekkingen, verkoopmedewerker woninginrichting, verkoopmedewerker wild en gevogelte, verkoopmedewerker vlees en vleeswaren, verkoopmedewerker vis, schaal- en weekdieren, verkoopmedewerker verf en behang, verkoopmedewerker tweedehandsartikelen, verkoopmedewerker textiel (stoffen), verkoopmedewerker telecomartikelen, verkoopmedewerker tabaks- en gemaksartikelen, verkoopmedewerker supermarkt (houdbare producten), verkoopmedewerker sport- en kampeerartikelen, verkoopmedewerker speelgoed, verkoopmedewerker schoenen en lederwaren, verkoopmedewerker rijwielen, verkoopmedewerker reform- en natuurproducten, verkoopmedewerker parket en laminaat, verkoopmedewerker optiek, verkoopmedewerker naai- en breimachines, verkoopmedewerker muziekinstrumenten en bladmuziek, verkoopmedewerker lingerie, beenmode- en bodyfashionartikelen, verkoopmedewerker koosjer slagerij, verkoopmedewerker kleding allround, verkoopmedewerker kinderkleding, verkoopmedewerker keukens, verkoopmedewerker kaas- en zuivelproducten, verkoopmedewerker juwelen en uurwerken, verkoopmedewerker islamitische slagerij, verkoopmedewerker ijzerwaren en gereedschappen, verkoopmedewerker huishoudelijke artikelen en cadeauartikelen, verkoopmedewerker herenkleding, verkoopmedewerker handwerkartikelen en fournituren, verkoopmedewerker gedenkstenen, verkoopmedewerker fotografische artikelen, verkoopmedewerker elektrotechnische artikelen en apparaten, verkoopmedewerker drogisterijartikelen, verkoopmedewerker dieren en dierartikelen, verkoopmedewerker delicatessen, verkoopmedewerker dameskleding, verkoopmedewerker cosmetica en parfums, verkoopmedewerker computers en computerbenodigdheden, verkoopmedewerker caravans, verkoopmedewerker brood, banket, chocolade en suikerwaren, verkoopmedewerker bouwmarkt, verkoopmedewerker boten, verkoopmedewerker boeken, tijdschriften en kantoorartikelen, verkoopmedewerker bloemen en planten, verkoopmedewerker beeld- en geluidsdragers, verkoopmedewerker badkamers en sanitair, verkoopmedewerker autoaccessoires, verkoopmedewerker audio- en videoapparatuur, verkoopmedewerker antiek en kunstartikelen, verkoopmedewerker alcoholhoudende dranken, verkoopmedewerker aardappelen, groente en fruit (agf), verkoopmedewerker aanhangwagens;;;
5230;Kassabedienden en kaartverkopers;ticket agent, lokettist, loketmedewerker, kassamedewerker recreatie, cultuur en evenementen, caissière detailhandel;;;
5241;Mannequins en modellen;mannequin, dressman, fotomodel;;;
5242;Demonstrateurs;promotiemedewerker, host, hostess felicitatiedienst, demonstrateur;;;
5243;Colporteurs;verkoper huis aan huis, huis-aan-huisverkoper, deurverkoper;;;
5244;Televerkopers;telemarketeer, telefonisch verkoper, telefonisch adviseur, telecedent, supportmedewerker sales, salesmedewerker, salesassistent, medewerker binnendienst assurantiën, inkoopassistent, commercieel-administratief medewerker, commercieel medewerker binnendienst (administratief), commercieel medewerker binnendienst, commercieel medewerker, commercieel assistent, callcentermedewerker (outbound);;;
5245;Pompbedienden;verkoopspecialist tankstation, verkoopmedewerker tankstation, tankstationbediende, servicemedewerker benzinestation, pompmedewerker, pompbediende, benzinepompbediende;;;
5246;Verkopers in fastfoodrestaurants en snackbars;snackbarmedewerker, snackbarbediende, medewerker uitgifte horeca, medewerker snackbar, medewerker lunchroom, medewerker koffieshop (softdrugs), medewerker cafetaria, counter, medewerker cafetaria, medewerker bedrijfsrestaurant, kantinemedewerker, kantinejuffrouw, ijsverkoper, countermedewerker, cateringmedewerker, cafetariamedewerker, cafetariabediende, buffetmedewerker, buffetchef uitgifte horeca, buffetbediende, assistent bediening fastfood;;;
5249;Verkopers, niet elders geclassificeerd;verhuurmedewerker woondiensten, verhuurmedewerker autoverhuurbedrijf, verhuurintercedent woondiensten, verhuurconsulent, marktmeester warenmarkt;;;
5311;Kinderverzorgers;teamleider kinderdagverblijf, peuterwerker, peuterspeelzaalleidster, peuterleidster, overblijfmoeder, overblijfkracht, oppasouder, oppas, nanny, leider tussenschoolse kinderopvang, leider kinderopvang, kinderwerkster, kinderoppas particulieren, kinderoppas, groepsleider kinderdagverblijf, gastouder, crècheleidster, babysitter, au pair, assistent-peuterwerker;;;
5312;Onderwijsassistenten;technisch onderwijsassistent (toa), schoolassistent, onderwijsassistent middelbaar beroepsonderwijs (bve), onderwijsassistent, lokaalassistent, lesassistent, lerarenondersteuner, klassenassistent, instructeur middelbaar beroepsonderwijs (bve), huiswerkbegeleider, begeleider middelbaar beroepsonderwijs (bve), amanuensis;;;
5321;Ziekenverzorgers;zorghulp, weeghulp / consultatiebureau-assistent, verzorgingsassistent, verzorgende instelling, verzorgende individuele gezondheidszorg (ig), verpleeghulp, verpleegassistent, spreekuurassistent, slaapwacht, inrichtingsassistent, helpende instelling, contactverzorgende, consultatiebureau-assistente, bejaardenverzorgende instelling, bejaardenhelpende instelling, assistent-woonbegeleider gezinsvervangend huis, wooncentrum, assistent-woonbegeleider, assistent-verzorgende, assistent-aktiviteitenbegeleider, assistent welzijn, afdelingsassistent ggz;;;
5322;Thuishulpwerkers;wijkziekenverzorgende, verzorgende thuiszorg, verzorgende d, verzorgende c, verzorgende b, verzorgende a, thuiszorgmedewerker, thuishulp a, teamleider thuishulp, thuiszorg, teamleider kraam-, gezinszorg, medewerker thuiszorg, mantelzorger, kraamverzorgende in de thuiszorg, helpende thuiszorg, gezinsverzorgende in de thuiszorg, bejaardenverzorgende in de thuiszorg, alfahulp;;;
5329;Verzorgend personeel in de gezondheidszorg, niet elders geclassificeerd;sterilisatieassistent gezondheidszorg, hulpmedewerker apotheek, brancardier;;;
5411;Brandweerlieden;teamleider brandweerkorps, ploegchef, bevelvoerder brandweer, onderbrandmeester, medewerker repressie brandweer, medewerker pro-actie brandweer, medewerker operationele voorbereiding brandweer, medewerker oefeningen en opleidingen brandweer, medewerker materieel, beheer en kwaliteit brandweer, brandweerman, brandwacht, brandmeester, bedrijfsbrandwacht, bedrijfsbrandmeester, aspirant-brandweerman;;;
5412;Politiepersoneel;wijkagent, verkeersagent, tactisch analist politie, surveillant politie, speurhondgeleider politie, politiemedewerker, politieagent, parketwacht politie, parkeerpolitie, hoofdagent, hondengeleider politie, coördinator politie, buurtregisseur, buurtagent, burgerwacht, brigadier, basis-politiefunctionaris, baliemedewerker politie, assistent-politiemedewerker, aspirant-agent, arrestantenverzorger, allround politiemedewerker, agent waterpolitie, agent verkeerspolitie, agent van politie, agent spoorwegpolitie, agent milieupolitie, agent havenpolitie, agent bedrijfspolitie;;;
5413;Gevangenbewaarders;penitentiair inrichtingswerker, medewerker beveiliging tbs-kliniek, groepswerker penitentiaire inrichting, groepsleider psychiatrische gevangenis, groepsleider jeugd huis van bewaring, gevangenisbewaarder, complexbeveiliger penitentiaire inrichting, complexbeveiliger justitiële inrichting, cipier;;;
